,Region,Month of Period End,Median Sale Price,Homes Sold,New Listings,Inventory,Days on Market,Average Sale To List
711,"Colorado Springs, CO",2018-3,,,1097.0,1232.0,,
712,"Colorado Springs, CO",2018-4,,,1225.0,1418.0,,
713,"Colorado Springs, CO",2018-5,,,1291.0,1598.0,,
714,"Colorado Springs, CO",2018-6,,,1238.0,1774.0,,
715,"Colorado Springs, CO",2018-7,,,1204.0,1898.0,,
716,"Colorado Springs, CO",2018-8,,,1099.0,1888.0,,
717,"Colorado Springs, CO",2018-9,,,882.0,1879.0,,
718,"Colorado Springs, CO",2018-10,,,831.0,1767.0,,
719,"Colorado Springs, CO",2018-11,,,679.0,1673.0,,
720,"Colorado Springs, CO",2018-12,,,394.0,1296.0,,
721,"Colorado Springs, CO",2019-1,,,716.0,1208.0,,
722,"Colorado Springs, CO",2019-2,,,753.0,1225.0,,
723,"Colorado Springs, CO",2019-3,,,978.0,1274.0,,
724,"Colorado Springs, CO",2019-4,,,1222.0,1392.0,,
725,"Colorado Springs, CO",2019-5,,,1315.0,1578.0,,
726,"Colorado Springs, CO",2019-6,,,1225.0,1605.0,,
727,"Colorado Springs, CO",2019-7,,,1148.0,1659.0,,
728,"Colorado Springs, CO",2019-8,,,1123.0,1671.0,,
729,"Colorado Springs, CO",2019-9,,,835.0,1537.0,,
730,"Colorado Springs, CO",2019-10,,,873.0,1451.0,,
731,"Colorado Springs, CO",2019-11,,,644.0,1256.0,,
732,"Colorado Springs, CO",2019-12,,,482.0,1000.0,,
733,"Columbus, OH",2015-4,145.0,946.0,1314.0,2758.0,22.0,0.9723986297856695
734,"Columbus, OH",2015-5,158.5,1103.0,1277.0,2965.0,43.0,0.9824065286903176
735,"Columbus, OH",2015-6,155.0,1164.0,1351.0,3068.0,49.0,0.9830496134614912
736,"Columbus, OH",2015-7,155.9,1170.0,1316.0,3070.0,49.0,0.9824849364626715
737,"Columbus, OH",2015-8,146.75,1082.0,1172.0,3028.0,50.0,0.9730041112505713
738,"Columbus, OH",2015-9,149.0,907.0,1138.0,3047.0,50.0,0.974268549267991
739,"Columbus, OH",2015-10,134.95,930.0,1001.0,2923.0,54.0,0.9695313179517555
740,"Columbus, OH",2015-11,133.25,752.0,707.0,2695.0,58.0,0.9640995784972833
741,"Columbus, OH",2015-12,139.9,843.0,521.0,2299.0,64.0,0.9705594399989954
742,"Columbus, OH",2016-1,140.0,573.0,751.0,2286.0,77.0,0.9715806567922646
743,"Columbus, OH",2016-2,139.9,622.0,904.0,2353.0,75.0,0.9697137791266607
744,"Columbus, OH",2016-3,151.45,900.0,1174.0,2497.0,60.0,0.980040587039431
745,"Columbus, OH",2016-4,155.0,1039.0,1264.0,2595.0,52.0,0.9814044778741999
746,"Columbus, OH",2016-5,163.95,1119.0,1342.0,2713.0,50.0,0.992930823024717
747,"Columbus, OH",2016-6,171.0,1212.0,1348.0,2738.0,49.0,0.9872889684249472
748,"Columbus, OH",2016-7,168.5,1111.0,1269.0,2784.0,49.0,0.9898127208764154
749,"Columbus, OH",2016-8,161.9,1151.0,1145.0,2685.0,50.0,0.9926462347809331
750,"Columbus, OH",2016-9,162.6,1090.0,1008.0,2524.0,51.0,0.9855725372863952
751,"Columbus, OH",2016-10,153.0,919.0,947.0,2429.0,54.0,0.9816942393648216
752,"Columbus, OH",2016-11,157.9,828.0,805.0,2237.0,52.0,0.9821043672155101
753,"Columbus, OH",2016-12,150.0,882.0,516.0,1793.0,55.0,0.9815775959415132
754,"Columbus, OH",2017-1,148.26,624.0,737.0,1773.0,64.0,0.9818166952303412
755,"Columbus, OH",2017-2,150.0,652.0,806.0,1806.0,51.0,0.9815550057858613
756,"Columbus, OH",2017-3,153.0,955.0,1128.0,1886.0,48.0,0.9916934157290221
757,"Columbus, OH",2017-4,164.9,934.0,1200.0,2078.0,44.0,0.9962610807225228
758,"Columbus, OH",2017-5,182.5,1104.0,1361.0,2198.0,42.0,0.9976937108818613
759,"Columbus, OH",2017-6,177.0,1264.0,1444.0,2340.0,43.0,0.9931333237021812
760,"Columbus, OH",2017-7,177.0,1133.0,1356.0,2437.0,43.0,0.9939640632376198
761,"Columbus, OH",2017-8,174.0,1222.0,1279.0,2413.0,44.0,0.988325751893309
762,"Columbus, OH",2017-9,168.0,1044.0,1076.0,2339.0,46.0,0.9898139113128445
763,"Columbus, OH",2017-10,168.5,995.0,1054.0,2255.0,46.0,0.9808345703248915
764,"Columbus, OH",2017-11,165.0,925.0,730.0,1943.0,47.0,0.9790115154820704
765,"Columbus, OH",2017-12,167.5,920.0,562.0,1482.0,49.0,0.9803198064904047
766,"Columbus, OH",2018-1,158.0,655.0,638.0,1366.0,52.0,0.9774725815798307
767,"Columbus, OH",2018-2,161.1,642.0,873.0,1482.0,50.0,0.9846165594585645
768,"Columbus, OH",2018-3,178.0,945.0,1139.0,1607.0,39.0,1.0006073144950884
769,"Columbus, OH",2018-4,173.5,933.0,1204.0,1792.0,39.0,0.998307925398463
770,"Columbus, OH",2018-5,188.0,1060.0,1526.0,2177.0,38.0,0.998351964516317
771,"Columbus, OH",2018-6,200.0,1229.0,1390.0,2232.0,38.0,1.0029401226265606
772,"Columbus, OH",2018-7,194.5,1182.0,1329.0,2310.0,40.0,0.9952861786861441
773,"Columbus, OH",2018-8,185.0,1136.0,1302.0,2360.0,42.0,0.9945114898939627
774,"Columbus, OH",2018-9,189.95,942.0,1066.0,2394.0,43.0,0.9898932972559702
775,"Columbus, OH",2018-10,180.0,974.0,1095.0,2339.0,44.0,0.9793020554761381
776,"Columbus, OH",2018-11,177.4,919.0,772.0,2013.0,48.0,0.9764224970656211
777,"Columbus, OH",2018-12,177.25,810.0,521.0,1640.0,50.0,0.974717458908128
778,"Columbus, OH",2019-1,159.0,600.0,754.0,1612.0,56.0,0.9714164383204239
779,"Columbus, OH",2019-2,179.9,643.0,723.0,1567.0,52.0,0.978503129304144
780,"Columbus, OH",2019-3,176.0,803.0,1097.0,1729.0,44.0,0.984254705277988
781,"Columbus, OH",2019-4,197.0,999.0,1283.0,1896.0,39.0,0.9961523364705818
782,"Columbus, OH",2019-5,202.5,1175.0,1474.0,2163.0,37.0,1.0068454429777707
783,"Columbus, OH",2019-6,210.0,1152.0,1319.0,2269.0,40.0,0.9995105935116567
784,"Columbus, OH",2019-7,210.3,1158.0,1255.0,2255.0,40.0,0.9983128993094089
785,"Columbus, OH",2019-8,203.0,1201.0,1291.0,2313.0,42.0,0.9926563497644609
786,"Columbus, OH",2019-9,194.0,977.0,1135.0,2333.0,43.0,0.9828991116312674
787,"Columbus, OH",2019-10,193.25,956.0,1113.0,2344.0,45.0,0.9848980173652448
788,"Columbus, OH",2019-11,189.0,926.0,731.0,2041.0,49.0,0.981128513867907
789,"Columbus, OH",2019-12,187.8,855.0,514.0,1551.0,51.0,0.9793624406307981
790,"Dallas, TX",2010-2,154.9,473.0,1040.0,3803.0,68.0,
791,"Dallas, TX",2010-3,171.5,674.0,1458.0,4116.0,58.0,
792,"Dallas, TX",2010-4,209.95,720.0,1427.0,4312.0,42.0,
793,"Dallas, TX",2010-5,203.9,779.0,1050.0,4431.0,46.0,
794,"Dallas, TX",2010-6,199.9,805.0,1071.0,4546.0,53.0,1.0
795,"Dallas, TX",2010-7,215.28,530.0,1111.0,4686.0,57.0,
796,"Dallas, TX",2010-8,189.45,526.0,956.0,4648.0,62.0,
797,"Dallas, TX",2010-9,162.5,522.0,887.0,4520.0,71.0,
798,"Dallas, TX",2010-10,164.9,477.0,909.0,4511.0,73.0,
799,"Dallas, TX",2010-11,179.9,511.0,693.0,4138.0,73.0,
800,"Dallas, TX",2010-12,200.0,556.0,671.0,3669.0,87.0,
801,"Dallas, TX",2011-1,169.0,337.0,942.0,3820.0,105.0,0.7852696317407935
802,"Dallas, TX",2011-2,161.96,394.0,843.0,3924.0,95.0,
803,"Dallas, TX",2011-3,179.0,652.0,1294.0,4201.0,76.0,1.0001947061559597
804,"Dallas, TX",2011-4,209.9,657.0,1249.0,4387.0,71.0,
805,"Dallas, TX",2011-5,220.0,689.0,997.0,4351.0,65.0,
806,"Dallas, TX",2011-6,219.9,730.0,986.0,4242.0,72.0,
807,"Dallas, TX",2011-7,217.0,637.0,834.0,4061.0,79.0,
808,"Dallas, TX",2011-8,199.0,688.0,814.0,3805.0,84.0,
809,"Dallas, TX",2011-9,180.0,517.0,803.0,3707.0,71.0,
810,"Dallas, TX",2011-10,164.9,514.0,724.0,3468.0,84.0,
811,"Dallas, TX",2011-11,166.4,527.0,635.0,3245.0,81.0,
812,"Dallas, TX",2011-12,219.9,514.0,448.0,2755.0,81.0,0.5092682271816761
813,"Dallas, TX",2012-1,149.9,434.0,857.0,2852.0,79.0,0.9537488082595404
814,"Dallas, TX",2012-2,199.0,518.0,990.0,3018.0,95.0,
815,"Dallas, TX",2012-3,229.9,719.0,1157.0,3162.0,57.0,0.6666666666666666
816,"Dallas, TX",2012-4,234.5,703.0,1070.0,3164.0,49.0,
817,"Dallas, TX",2012-5,237.75,830.0,1086.0,3179.0,45.0,
818,"Dallas, TX",2012-6,235.0,848.0,989.0,3169.0,49.0,
819,"Dallas, TX",2012-7,259.9,749.0,850.0,2997.0,56.0,
820,"Dallas, TX",2012-8,242.0,744.0,866.0,2853.0,52.0,
821,"Dallas, TX",2012-9,231.0,652.0,736.0,2713.0,60.0,
822,"Dallas, TX",2012-10,197.75,666.0,788.0,2580.0,55.0,
823,"Dallas, TX",2012-11,210.0,631.0,673.0,2369.0,52.0,0.9766277128547579
824,"Dallas, TX",2012-12,244.9,651.0,509.0,2075.0,54.0,
825,"Dallas, TX",2013-1,179.0,467.0,848.0,2171.0,59.0,
826,"Dallas, TX",2013-2,215.0,564.0,918.0,2211.0,57.0,
827,"Dallas, TX",2013-3,264.25,822.0,1134.0,2302.0,38.0,0.5035246727089627
828,"Dallas, TX",2013-4,289.9,929.0,1275.0,2412.0,33.0,
829,"Dallas, TX",2013-5,275.0,1017.0,1113.0,2334.0,33.0,
830,"Dallas, TX",2013-6,289.9,955.0,1030.0,2341.0,34.0,
831,"Dallas, TX",2013-7,275.72,895.0,1079.0,2347.0,34.0,
832,"Dallas, TX",2013-8,284.9,887.0,959.0,2329.0,35.0,
833,"Dallas, TX",2013-9,249.0,679.0,849.0,2325.0,38.0,
834,"Dallas, TX",2013-10,249.9,706.0,865.0,2297.0,41.0,0.8362330452592562
835,"Dallas, TX",2013-11,236.95,577.0,651.0,2172.0,43.0,
836,"Dallas, TX",2013-12,274.9,653.0,423.0,1798.0,48.0,0.9979308230726001
837,"Dallas, TX",2014-1,239.25,448.0,835.0,1901.0,56.0,
838,"Dallas, TX",2014-2,265.0,566.0,836.0,1934.0,38.0,
839,"Dallas, TX",2014-3,274.5,765.0,1042.0,1992.0,29.0,
840,"Dallas, TX",2014-4,296.93,778.0,1054.0,2000.0,29.0,0.9855813953488373
841,"Dallas, TX",2014-5,299.0,871.0,1145.0,2029.0,30.0,
842,"Dallas, TX",2014-6,295.0,873.0,997.0,2073.0,27.0,0.9221168503517939
843,"Dallas, TX",2014-7,289.0,817.0,1039.0,2269.0,27.0,
844,"Dallas, TX",2014-8,278.95,752.0,892.0,2266.0,30.0,
845,"Dallas, TX",2014-9,275.0,694.0,847.0,2208.0,35.0,
846,"Dallas, TX",2014-10,270.0,709.0,846.0,2140.0,40.0,
847,"Dallas, TX",2014-11,265.0,557.0,590.0,1882.0,41.0,
848,"Dallas, TX",2014-12,297.0,740.0,505.0,1577.0,45.0,
849,"Dallas, TX",2015-1,259.95,445.0,766.0,1626.0,35.0,
850,"Dallas, TX",2015-2,288.76,585.0,831.0,1632.0,35.0,
851,"Dallas, TX",2015-3,309.0,771.0,936.0,1644.0,30.0,
852,"Dallas, TX",2015-4,306.0,788.0,1098.0,1772.0,28.0,
853,"Dallas, TX",2015-5,329.99,851.0,1116.0,1869.0,24.0,
854,"Dallas, TX",2015-6,319.45,918.0,1097.0,1960.0,23.0,
855,"Dallas, TX",2015-7,315.0,911.0,1111.0,2079.0,27.0,
856,"Dallas, TX",2015-8,289.9,785.0,988.0,2119.0,28.0,
857,"Dallas, TX",2015-9,289.9,702.0,954.0,2273.0,32.0,1.0128885519332829
858,"Dallas, TX",2015-10,279.25,660.0,856.0,2237.0,36.0,0.9178448725548194
859,"Dallas, TX",2015-11,299.9,559.0,719.0,2101.0,37.0,0.8980851251983258
860,"Dallas, TX",2015-12,309.0,756.0,539.0,1730.0,43.0,0.817786053679209
861,"Dallas, TX",2016-1,260.0,465.0,848.0,1811.0,41.0,
862,"Dallas, TX",2016-2,294.9,625.0,968.0,1863.0,37.0,
863,"Dallas, TX",2016-3,339.95,810.0,1150.0,2074.0,33.0,1.0
864,"Dallas, TX",2016-4,342.5,816.0,1136.0,2146.0,29.0,
865,"Dallas, TX",2016-5,345.0,931.0,1025.0,2187.0,27.0,
866,"Dallas, TX",2016-6,349.0,868.0,1064.0,2292.0,28.0,
867,"Dallas, TX",2016-7,325.0,729.0,971.0,2334.0,29.0,1.0192307692307692
868,"Dallas, TX",2016-8,335.0,812.0,964.0,2229.0,34.0,
869,"Dallas, TX",2016-9,330.0,749.0,983.0,2320.0,31.0,0.9136830229318199
870,"Dallas, TX",2016-10,329.9,698.0,902.0,2304.0,34.0,
871,"Dallas, TX",2016-11,352.5,680.0,740.0,2163.0,43.0,0.8823529411764706
872,"Dallas, TX",2016-12,299.9,665.0,569.0,1814.0,45.0,1.0
873,"Dallas, TX",2017-1,285.0,515.0,917.0,1908.0,40.0,1.0
874,"Dallas, TX",2017-2,325.0,616.0,1023.0,2059.0,40.0,
875,"Dallas, TX",2017-3,355.0,887.0,1260.0,2244.0,29.0,
876,"Dallas, TX",2017-4,359.0,803.0,1119.0,2322.0,26.0,
877,"Dallas, TX",2017-5,379.5,979.0,1203.0,2359.0,29.0,
878,"Dallas, TX",2017-6,385.0,998.0,1155.0,2490.0,28.0,1.0343137254901962
879,"Dallas, TX",2017-7,349.45,820.0,1012.0,2457.0,30.0,0.9679572763684913
880,"Dallas, TX",2017-8,340.0,861.0,1002.0,2385.0,33.0,1.0
881,"Dallas, TX",2017-9,349.0,739.0,1048.0,2530.0,37.0,0.9326952668184896
882,"Dallas, TX",2017-10,325.0,716.0,924.0,2514.0,34.0,0.9105691056910569
883,"Dallas, TX",2017-11,330.0,753.0,780.0,2311.0,39.0,
884,"Dallas, TX",2017-12,329.9,787.0,491.0,1800.0,47.0,
885,"Dallas, TX",2018-1,277.5,497.0,892.0,1915.0,44.0,
886,"Dallas, TX",2018-2,354.95,593.0,975.0,1989.0,42.0,
887,"Dallas, TX",2018-3,349.94,814.0,1206.0,2265.0,31.0,
888,"Dallas, TX",2018-4,350.0,806.0,1250.0,2462.0,29.0,0.838769696969697
889,"Dallas, TX",2018-5,375.0,906.0,1263.0,2629.0,29.0,0.863729556357652
890,"Dallas, TX",2018-6,385.0,901.0,1169.0,2760.0,32.0,0.88
891,"Dallas, TX",2018-7,379.9,815.0,1007.0,2735.0,35.0,0.8173062604577725
892,"Dallas, TX",2018-8,339.0,813.0,1086.0,2803.0,39.0,0.7672479150871873
893,"Dallas, TX",2018-9,349.0,641.0,1011.0,2933.0,41.0,
894,"Dallas, TX",2018-10,323.25,646.0,1014.0,2988.0,37.0,0.646295294753921
895,"Dallas, TX",2018-11,312.5,654.0,856.0,2889.0,44.0,0.7538280329799765
896,"Dallas, TX",2018-12,325.0,706.0,522.0,2351.0,53.0,0.8632456472837337
897,"Dallas, TX",2019-1,242.5,468.0,1078.0,2575.0,49.0,0.8999671985062653
898,"Dallas, TX",2019-2,309.9,577.0,1110.0,2791.0,51.0,0.7850355973152845
899,"Dallas, TX",2019-3,330.0,783.0,1354.0,3073.0,39.0,0.7650222055754722
900,"Dallas, TX",2019-4,350.0,882.0,1323.0,3184.0,40.0,0.9227794775053022
901,"Dallas, TX",2019-5,384.5,980.0,1303.0,3306.0,36.0,0.8827227818053507
902,"Dallas, TX",2019-6,389.9,865.0,1189.0,3401.0,40.0,0.9797084210526316
903,"Dallas, TX",2019-7,357.0,883.0,1087.0,3366.0,40.0,0.8
904,"Dallas, TX",2019-8,329.95,824.0,1099.0,3269.0,40.0,0.9517079767501909
905,"Dallas, TX",2019-9,380.0,737.0,1122.0,3379.0,49.0,
906,"Dallas, TX",2019-10,340.0,753.0,1027.0,3243.0,52.0,0.576
907,"Dallas, TX",2019-11,335.0,656.0,760.0,2846.0,50.0,
908,"Dallas, TX",2019-12,357.45,812.0,558.0,2225.0,61.0,0.8871512331891404
909,"Denver, CO",2010-12,205.0,580.0,541.0,3008.0,69.0,0.9643070754465043
910,"Denver, CO",2011-1,199.45,396.0,735.0,2847.0,63.0,0.9599712821150881
911,"Denver, CO",2011-2,208.9,421.0,712.0,2705.0,79.0,0.9636765113059863
912,"Denver, CO",2011-3,210.0,643.0,1046.0,2742.0,80.0,0.9669815384818683
913,"Denver, CO",2011-4,216.55,725.0,972.0,2726.0,60.0,0.9710942310801897
914,"Denver, CO",2011-5,217.25,747.0,911.0,2668.0,51.0,0.9668142762460917
915,"Denver, CO",2011-6,231.0,811.0,947.0,2657.0,42.0,0.9759376476527744
916,"Denver, CO",2011-7,236.0,695.0,820.0,2574.0,43.0,0.9747115891303515
917,"Denver, CO",2011-8,215.0,760.0,851.0,2441.0,41.0,0.9758201893959055
918,"Denver, CO",2011-9,215.0,605.0,751.0,2334.0,44.0,0.9753053478318405
919,"Denver, CO",2011-10,210.0,580.0,685.0,2141.0,47.0,0.9686653725834707
920,"Denver, CO",2011-11,221.0,607.0,545.0,1879.0,49.0,0.9745108435309813
921,"Denver, CO",2011-12,204.95,594.0,415.0,1609.0,49.0,0.9775924717015869
922,"Denver, CO",2012-1,200.0,442.0,673.0,1543.0,47.0,0.9751133111999332
923,"Denver, CO",2012-2,209.98,491.0,772.0,1528.0,49.0,0.9777301549959883
924,"Denver, CO",2012-3,234.9,672.0,1031.0,1550.0,37.0,0.9837197060710322
925,"Denver, CO",2012-4,261.12,787.0,1028.0,1567.0,22.0,0.986284605366721
926,"Denver, CO",2012-5,272.0,977.0,1066.0,1563.0,22.0,0.9871928540812253
927,"Denver, CO",2012-6,280.0,946.0,1032.0,1612.0,18.0,0.9904562969145287
928,"Denver, CO",2012-7,266.0,814.0,911.0,1627.0,18.0,0.9908057186280868
929,"Denver, CO",2012-8,255.0,847.0,900.0,1582.0,20.0,0.9923718005785354
930,"Denver, CO",2012-9,261.58,687.0,795.0,1579.0,21.0,0.9924025871003144
931,"Denver, CO",2012-10,250.0,733.0,747.0,1405.0,25.0,0.9885556459091633
932,"Denver, CO",2012-11,255.0,737.0,613.0,1243.0,23.0,0.9882450804827824
933,"Denver, CO",2012-12,257.35,636.0,408.0,1107.0,26.0,0.98456105294556
934,"Denver, CO",2013-1,245.0,479.0,696.0,1014.0,32.0,0.9858257260058492
935,"Denver, CO",2013-2,258.6,573.0,786.0,990.0,28.0,0.9937294562059596
936,"Denver, CO",2013-3,290.0,759.0,999.0,1010.0,16.0,0.9977105560622164
937,"Denver, CO",2013-4,311.5,908.0,1144.0,1084.0,11.0,0.9960955129184783
938,"Denver, CO",2013-5,293.55,1008.0,1402.0,1348.0,10.0,0.9974911280635871
939,"Denver, CO",2013-6,300.0,1021.0,1275.0,1524.0,8.0,1.0004047278211392
940,"Denver, CO",2013-7,310.0,1063.0,1135.0,1545.0,10.0,0.9999971190028519
941,"Denver, CO",2013-8,304.0,982.0,1112.0,1634.0,13.0,0.9946943278060382
942,"Denver, CO",2013-9,295.0,800.0,881.0,1628.0,15.0,0.9881365173829351
943,"Denver, CO",2013-10,287.66,788.0,872.0,1541.0,17.0,0.9886240685195716
944,"Denver, CO",2013-11,275.5,669.0,578.0,1362.0,23.0,0.9853487977137233
945,"Denver, CO",2013-12,267.25,708.0,377.0,1146.0,26.0,0.9855772016152319
946,"Denver, CO",2014-1,268.0,492.0,621.0,1107.0,35.0,0.9829541125645168
947,"Denver, CO",2014-2,288.16,538.0,646.0,1018.0,35.0,0.986853064550627
948,"Denver, CO",2014-3,290.0,721.0,906.0,962.0,23.0,0.9917729809900425
949,"Denver, CO",2014-4,316.5,824.0,1047.0,1104.0,13.0,0.9985789631213624
950,"Denver, CO",2014-5,331.7,875.0,1130.0,1246.0,12.0,1.0026240910613566
951,"Denver, CO",2014-6,330.4,941.0,1013.0,1361.0,13.0,1.004221723971078
952,"Denver, CO",2014-7,315.0,875.0,954.0,1445.0,14.0,1.0014991950851102
953,"Denver, CO",2014-8,312.0,805.0,918.0,1494.0,20.0,0.9908174161549778
954,"Denver, CO",2014-9,310.0,750.0,863.0,1469.0,23.0,0.9917763469826103
955,"Denver, CO",2014-10,310.5,826.0,760.0,1281.0,28.0,0.9943563068449223
956,"Denver, CO",2014-11,309.0,669.0,499.0,1043.0,34.0,0.9889908938296526
957,"Denver, CO",2014-12,315.0,709.0,367.0,839.0,34.0,0.989492077746835
958,"Denver, CO",2015-1,319.0,421.0,588.0,837.0,35.0,0.9933929033611529
959,"Denver, CO",2015-2,327.0,539.0,656.0,825.0,34.0,0.999411725959997
960,"Denver, CO",2015-3,355.0,696.0,895.0,915.0,15.0,1.0070003960408456
961,"Denver, CO",2015-4,369.55,770.0,1058.0,1094.0,13.0,1.010378054866542
962,"Denver, CO",2015-5,380.0,798.0,1034.0,1187.0,14.0,1.012626146566587
963,"Denver, CO",2015-6,377.97,935.0,1056.0,1296.0,17.0,1.0151106658332738
964,"Denver, CO",2015-7,360.0,902.0,1118.0,1500.0,20.0,1.0091843854233542
965,"Denver, CO",2015-8,343.0,788.0,1014.0,1552.0,23.0,1.0064550173598363
966,"Denver, CO",2015-9,349.0,788.0,933.0,1646.0,25.0,1.000667977508003
967,"Denver, CO",2015-10,349.9,763.0,832.0,1566.0,35.0,0.9931766397117823
968,"Denver, CO",2015-11,345.0,559.0,510.0,1332.0,39.0,0.9887534567738474
969,"Denver, CO",2015-12,354.55,746.0,394.0,1027.0,46.0,0.9885366315081241
970,"Denver, CO",2016-1,335.0,529.0,601.0,1023.0,46.0,0.9863736180193696
971,"Denver, CO",2016-2,351.0,534.0,707.0,1038.0,44.0,0.9926112178519082
972,"Denver, CO",2016-3,399.95,724.0,873.0,810.0,32.0,0.9996788002831315
973,"Denver, CO",2016-4,395.0,822.0,1005.0,849.0,11.0,1.0081616379234968
974,"Denver, CO",2016-5,400.0,862.0,1053.0,937.0,6.0,1.0130096795825465
975,"Denver, CO",2016-6,404.12,866.0,1137.0,1115.0,7.0,1.0076110164708483
976,"Denver, CO",2016-7,410.0,867.0,985.0,1185.0,8.0,1.0026757263070498
977,"Denver, CO",2016-8,385.0,883.0,1018.0,1241.0,10.0,1.001199770129298
978,"Denver, CO",2016-9,384.5,794.0,913.0,1250.0,14.0,0.995647231560824
979,"Denver, CO",2016-10,390.0,778.0,688.0,1096.0,14.0,0.994118187248495
980,"Denver, CO",2016-11,384.5,684.0,528.0,871.0,21.0,0.9888543501809403
981,"Denver, CO",2016-12,370.16,700.0,343.0,674.0,22.0,0.9888110208208971
982,"Denver, CO",2017-1,372.9,495.0,552.0,635.0,25.0,0.990482970387083
983,"Denver, CO",2017-2,396.5,481.0,682.0,650.0,17.0,0.9968276432976627
984,"Denver, CO",2017-3,409.0,713.0,991.0,792.0,8.0,1.0058916178235904
985,"Denver, CO",2017-4,425.5,762.0,914.0,828.0,6.0,1.0049956780514175
986,"Denver, CO",2017-5,435.0,836.0,1003.0,900.0,6.0,1.0067495542347868
987,"Denver, CO",2017-6,432.5,920.0,1064.0,1052.0,7.0,1.0069565849579662
988,"Denver, CO",2017-7,435.0,803.0,889.0,1109.0,8.0,1.0013400894635713
989,"Denver, CO",2017-8,426.0,805.0,830.0,1070.0,11.0,1.0020217487093974
990,"Denver, CO",2017-9,415.0,697.0,847.0,1145.0,16.0,0.9942091254328131
991,"Denver, CO",2017-10,439.0,680.0,707.0,965.0,15.0,0.9954885420585766
992,"Denver, CO",2017-11,425.0,737.0,557.0,793.0,18.0,0.9904578322044051
993,"Denver, CO",2017-12,412.26,652.0,334.0,578.0,19.0,0.9912762256937233
994,"Denver, CO",2018-1,427.0,452.0,584.0,545.0,19.0,0.9920901918311743
995,"Denver, CO",2018-2,445.0,525.0,694.0,582.0,9.0,1.00034161785184
996,"Denver, CO",2018-3,455.0,693.0,934.0,688.0,6.0,1.009651135516225
997,"Denver, CO",2018-4,500.0,765.0,1005.0,782.0,6.0,1.0096953266417306
998,"Denver, CO",2018-5,490.0,925.0,1133.0,971.0,6.0,1.0090087025376895
999,"Denver, CO",2018-6,479.0,916.0,959.0,1063.0,7.0,1.0054805633574941
1000,"Denver, CO",2018-7,464.1,746.0,861.0,1071.0,8.0,1.0026166316383949
1001,"Denver, CO",2018-8,450.5,856.0,912.0,1134.0,13.0,0.9937748174799879
1002,"Denver, CO",2018-9,436.78,620.0,834.0,1253.0,15.0,0.9927673342774815
1003,"Denver, CO",2018-10,468.0,676.0,768.0,1228.0,16.0,0.986566946545696
1004,"Denver, CO",2018-11,448.72,592.0,529.0,1115.0,18.0,0.9818360558624026
1005,"Denver, CO",2018-12,421.0,511.0,307.0,865.0,29.0,0.9822080719233892
1006,"Denver, CO",2019-1,412.0,429.0,685.0,906.0,39.0,0.9839966144739797
1007,"Denver, CO",2019-2,437.2,547.0,748.0,917.0,20.0,0.9886762091919573
1008,"Denver, CO",2019-3,451.0,698.0,826.0,949.0,13.0,0.9913220513365184
1009,"Denver, CO",2019-4,491.0,773.0,1066.0,1085.0,11.0,0.9960858092175423
1010,"Denver, CO",2019-5,491.5,902.0,1250.0,1323.0,10.0,0.9946086926720461
1011,"Denver, CO",2019-6,495.0,868.0,956.0,1363.0,11.0,0.9967014568226151
1012,"Denver, CO",2019-7,498.5,845.0,818.0,1312.0,13.0,0.9941009291463404
1013,"Denver, CO",2019-8,475.0,763.0,859.0,1286.0,19.0,0.988126353095109
1014,"Denver, CO",2019-9,464.9,707.0,859.0,1318.0,19.0,0.9848555136481083
1015,"Denver, CO",2019-10,465.7,746.0,745.0,1175.0,22.0,0.9878973583996595
1016,"Denver, CO",2019-11,469.0,631.0,486.0,938.0,21.0,0.9900156285314367
1017,"Denver, CO",2019-12,455.0,668.0,302.0,598.0,27.0,0.9862225777755191
1018,"Detroit, MI",2014-6,13.0,370.0,674.0,2528.0,32.0,0.9622500051483399
1019,"Detroit, MI",2014-7,12.0,387.0,664.0,2630.0,45.0,0.9772265834277716
1020,"Detroit, MI",2014-10,12.0,321.0,707.0,2719.0,41.0,0.9634812151771156
1021,"Detroit, MI",2014-11,14.51,289.0,602.0,2706.0,42.0,0.9621473523393248
1022,"Detroit, MI",2014-12,14.0,333.0,519.0,2393.0,39.0,0.9487452868400583
1023,"Detroit, MI",2015-1,13.0,293.0,525.0,2142.0,51.0,0.9630062203439204
1024,"Detroit, MI",2015-2,9.95,296.0,470.0,2011.0,55.0,0.9500010051679176
1025,"Detroit, MI",2015-3,11.1,351.0,556.0,1938.0,47.0,0.9549014178187542
1026,"Detroit, MI",2015-4,16.0,297.0,916.0,2305.0,46.0,0.9833055388279524
1027,"Detroit, MI",2015-5,14.0,305.0,715.0,2392.0,26.0,0.9719971261962255
1028,"Detroit, MI",2015-6,17.2,337.0,679.0,2511.0,29.0,1.0054331846619415
1029,"Detroit, MI",2015-7,16.5,319.0,585.0,2533.0,38.0,0.9638152185114439
1030,"Detroit, MI",2015-8,20.0,305.0,645.0,2511.0,37.0,0.9673886435332545
1031,"Detroit, MI",2015-9,17.5,329.0,575.0,2580.0,36.0,0.9509537765062074
1032,"Detroit, MI",2015-10,21.0,295.0,623.0,2474.0,39.0,0.9482443299586129
1033,"Detroit, MI",2015-11,20.0,262.0,431.0,2339.0,38.0,0.9775407660443757
